Estimator,Score,Preprocess
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.6373809523809524,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.6373809523809524,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.6373809523809524,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.66495670995671,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.6607142857142857,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.6607142857142857,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.6373809523809524,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.614047619047619,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.6464285714285714,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.6607142857142857,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.6245238095238095,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.6373809523809524,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.6464285714285714,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.6517460317460315,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.5395238095238095,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.5846031746031746,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.5379365079365079,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.6150793650793649,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.5846031746031746,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.5628571428571428,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.5907142857142856,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.554047619047619,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.5261904761904762,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.5846031746031746,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.5628571428571428,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.5628571428571428,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.5628571428571428,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.5928571428571429,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.5571428571428572,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.5404761904761906,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.5404761904761906,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.5571428571428572,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.5928571428571429,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.5761904761904761,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.5928571428571429,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 LogisticRegression(C=1, max_iter=1000, random_state=42)]",0.4661904761904761,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.49,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.5928571428571429,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.5571428571428572,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.5761904761904761,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=10, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                  ]",0.4746031746031745,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.7236507936507935,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.6912698412698413,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.6912698412698413,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.6912698412698413,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.7236507936507935,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.7236507936507935,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.7236507936507935,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.7236507936507935,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.7236507936507935,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2) GaussianNB()]",0.6373809523809524,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.7236507936507935,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.7236507936507935,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.7003174603174603,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 LogisticRegression(C=9, max_iter=1000, penalty='none', random_state=42)]",0.6652741702741702,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 GradientBoostingClassifier(max_leaf_nodes=10, min_samples_split=8,
                            min_weight_fraction_leaf=0)            ]",0.5728571428571428,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0)]",0.634047619047619,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=6, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6383333333333333,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=3,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.6055555555555555,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 DecisionTreeClassifier(criterion='entropy', max_depth=4, max_features='log2',
                        min_samples_leaf=2, min_samples_split=6)              ]",0.6522222222222223,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all')
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=1, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6244444444444445,no_data
"[RandomOverSampler(sampling_strategy='minority')
 RandomForestClassifier(max_features=10, min_samples_leaf=3,
                        min_samples_split=10, n_estimators=10)]",0.775,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0)
 XGBClassifier(base_score=0.5, booster='gbtree', callbacks=None,
               colsample_bylevel=1, colsample_bynode=1, colsample_bytree=1,
               early_stopping_rounds=None, enable_categorical=False,
               eval_metric=None, gamma=0, gpu_id=-1, grow_policy='depthwise',
               importance_type=None, interaction_constraints='',
               learning_rate=0.300000012, max_bin=256, max_cat_to_onehot=4,
               max_delta_step=0, max_depth=3, max_leaves=0, min_child_weight=1,
               missing=nan, monotone_constraints='()', n_estimators=100,
               n_jobs=0, num_parallel_tree=2, predictor='auto', random_state=0,
               reg_alpha=0, reg_lambda=1, ...)                                 ]",0.6955555555555556,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1)
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='sqrt',
                        min_samples_leaf=4, min_samples_split=6)              ]",0.6316666666666666,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=1, n_estimators=5)]",0.6161904761904762,no_data
"[RandomOverSampler(sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=10, min_samples_leaf=5,
                        min_samples_split=8, n_estimators=10)            ]",0.6522222222222223,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0)
 GradientBoostingClassifier(max_leaf_nodes=10, min_samples_split=8,
                            min_weight_fraction_leaf=0)            ]",0.6161904761904762,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1)
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.8)]",0.6161904761904762,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=8, min_weight_fraction_leaf=0.25)]",0.5907142857142856,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority') GaussianNB()]",0.6785714285714286,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority') GaussianNB()]",0.6785714285714286,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority') GaussianNB()]",0.6428571428571429,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all') GaussianNB()]",0.6785714285714286,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all') GaussianNB()]",0.6785714285714286,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='all') GaussianNB()]",0.6428571428571429,no_data
[RandomOverSampler(sampling_strategy='minority') GaussianNB()],0.6785714285714286,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=0) GaussianNB()]",0.6785714285714286,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=1) GaussianNB()]",0.6785714285714286,no_data
"[RandomOverSampler(sampling_strategy='minority', shrinkage=2)
 GradientBoostingClassifier(max_features=3, max_leaf_nodes=10,
                            min_samples_split=10, min_weight_fraction_leaf=0)]",0.6657142857142857,no_data
[RandomOverSampler(sampling_strategy='all') GaussianNB()],0.6785714285714286,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=0) GaussianNB()]",0.6785714285714286,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=1) GaussianNB()]",0.6785714285714286,no_data
"[RandomOverSampler(sampling_strategy='all', shrinkage=2) GaussianNB()]",0.6785714285714286,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='minority')
 AdaBoostClassifier(algorithm='SAMME', learning_rate=0.5, n_estimators=2)]",0.568021978021978,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='minority')
 DecisionTreeClassifier(criterion='entropy', max_depth=2, max_features='sqrt',
                        min_samples_leaf=6, min_samples_split=4)              ]",0.595,no_data
"[SMOTE(k_neighbors=3, sampling_strategy='minority')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=4,
                        min_samples_split=8, n_estimators=10)           ]",0.5676984126984127,no_data
"[SMOTE(k_neighbors=1, sampling_strategy='all')
 DecisionTreeClassifier(max_features='log2', min_samples_leaf=2,
                        min_samples_split=8)                    ]",0.5811965811965811,no_data
"[SMOTE(k_neighbors=2, sampling_strategy='all')
 RandomForestClassifier(max_depth=3, max_features=3, min_samples_leaf=5,
                        min_samples_split=8, n_estimators=10)           ]",0.682936507936508,no_data
